id,type,model,status,lost_by,date,nearest_location,geo,unit,tags
42054,Tanks,Unknown T-72 Obr. 2022,Destroyed,Russia,2026-01-01,"Poltavka, Kramatorsk raion","48.43497,37.46260",,"Cope cage, Additional armour"
42095,"Radars, jammers",50N6A multi-functional radar (for 50R6A S-350 'Vityaz'),Destroyed,Russia,2026-01-01,Donetsk oblast,,,"Cope cage, Loitering, Additional armour"
43093,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2026-01-01,"Novopavlivka, Pokrovsk raion","48.249081,37.224379",,"Cope cage, Additional armour"
42013,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-03,"Dibrova, Kramatorsk raion",,,
42012,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-01-04,Donetsk oblast,,,"Cope cage, Jammer"
42114,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2026-01-04,Dnipropetrovsk oblast,,,Damaged
42132,Drones,'Orlan-10' reconnaissance UAV,Captured,Russia,2026-01-04,,,,
42055,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-05,"Kramatorsk raion, Donetsk oblast",,,Jammer
42127,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-01-05,"Chasiv Yar, Bakhmut raion","48.579659,37.839473",,"Cope cage, Expanded cabin, Additional armour"
42267,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2026-01-05,"Pokrovsk, Pokrovsk raion","48.26848,37.18389",27th Guards Motor Rifle Division (ex-21st Brigade),"Cope cage, Jammer, Additional armour"
42286,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-05,"Pokrovsk, Pokrovsk raion","48.252782,37.187024",,Jammer
42316,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-05,"Novotoretske (Shakhove hromada), Pokrovsk raion","48.397548,37.332378",,Jammer
42098,Other,'Kuryer' mine-laying UGV,Destroyed,Russia,2026-01-06,"Kupiansk raion, Kharkiv oblast",,,Flipped
31560,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2026-01-07,"Ivano-Darivka, Bakhmut raion","48.791889,38.208837",123rd Separate Guards Motor Rifle Brigade (ex-2nd Brigade LNR),"Cope cage, Additional armour"
42071,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-07,"Obryvka, Kakhovka raion","46.661788,33.222597",,
42091,Infantry fighting vehicles,BMP-1(P),Destroyed,Russia,2026-01-07,"Spirne, Bakhmut raion","48.786488,38.225231",,"Turtle, Hedgehog"
42097,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2026-01-07,"Polohy raion, Zaporizhzhia oblast",,,Turretless
42105,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2026-01-07,"Novopavlivka, Synelnykove raion","48.111280,36.789507",90th Guards Tank Division,Cope cage
42197,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-01-07,"Volnovakha raion, Donetsk oblast",,,"V, Turtle, Expanded cabin, Hedgehog"
42198,Tanks,Unknown tank,Destroyed,Russia,2026-01-07,"Volnovakha raion, Donetsk oblast",,,"Mine plow/roller, Turtle"
42458,Tanks,T-54B,Destroyed,Russia,2026-01-07,"Solodke, Polohy raion","47.76986,36.33712",,"Cope cage, Additional armour"
42096,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-01-08,"Svatove raion, Luhansk oblast",,,"Z, Cope cage, ◇"
42113,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2026-01-08,,,,Damaged
42143,Tanks,T-62MV Obr. 2022,Destroyed,Russia,2026-01-09,"Nove, Kramatorsk raion","49.155510,37.880390",59th Guards Tank Regiment,"Cope cage, Additional armour"
42659,Infantry fighting vehicles,BMP-1 or -2 675-sb3KDZ,Damaged,Russia,2026-01-09,"Pokrovsk, Pokrovsk raion","48.253234,37.189574",,Cope cage
43394,Tanks,T-80BV,Destroyed,Russia,2026-01-09,"Novovasylivka, Pokrovsk raion","48.207140,37.045020",,Turtle
45132,Engineering,TMM-3 bridge layer,Destroyed,Russia,2026-01-09,"Hatyshche, Chuhuiv raion","50.294798,36.886634",,"Mine plow/roller, Cope cage, Jammer, Improvised, Additional armour"
42147,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-01-10,"Oleksandro-Shultyne, Kramatorsk raion","48.487162,37.835310",,Turtle
42148,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-01-10,"Oleksandro-Shultyne, Kramatorsk raion","48.487068,37.835178",,"Jammer, Turtle"
42822,Transport,KamAZ 8x8 with armoured cabin,Destroyed,Russia,2026-01-10,,,,Jammer
45565,Tanks,Unknown T-72 Obr. 2022,Destroyed,Russia,2026-01-10,"Poltavka, Kramatorsk raion","48.432520,37.406610",,Cope cage
42196,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2026-01-11,Kursk oblast,,,"Cope cage, Additional armour"
42199,Transport,Ural-375D-based vehicle,Destroyed,Russia,2026-01-11,Donetsk oblast,,,"Cope cage, Jammer, Improvised, Expanded cabin, Additional armour"
42662,Infantry fighting vehicles,BMP-3,Destroyed,Russia,2026-01-11,Donetsk oblast,,,"Turretless, Cope cage"
42194,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-12,"Pokrovsk, Pokrovsk raion","48.247866,37.191101",,"Shattered, Jammer"
42195,Other,'Shanghai' logistics UGV,Destroyed,Russia,2026-01-12,"Bakhmut raion, Donetsk oblast",,,
42424,Transport,GAZ-66,Destroyed,Russia,2026-01-12,Donetsk oblast,,,"Z, ☐"
43412,Transport,Ural-4320,Destroyed,Russia,2026-01-12,"Koptieve, Pokrovsk raion","48.375681,37.356698",,
42213,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-13,"Pokrovsk, Pokrovsk raion",,,
42214,Tanks,T-80BV,Captured,Russia,2026-01-13,"Synelnykove raion, Dnipropetrovsk oblast",,,"V, Cope cage, ☐, Additional armour, Hedgehog"
42231,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-01-13,"Polohy raion, Zaporizhzhia oblast",,,Cope cage
42262,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-13,"Malynivka, Pokrovsk raion","48.325194,37.461583",,
42383,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2026-01-13,"Bakhmut raion, Donetsk oblast",,,"Cope cage, Underwater, Turtle"
42554,Transport,Ural-4320,Destroyed,Russia,2026-01-13,Donetsk oblast,,,
43078,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2026-01-13,"Novovasylivka, Pokrovsk raion","48.191064,37.047679",,Loitering
43391,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-01-13,"Stepanivka, Polohy raion","47.627373,36.444708",,"Cope cage, Jammer"
42239,Transport,Ural-4320,Destroyed,Russia,2026-01-14,"Synelnykove raion, Dnipropetrovsk oblast",,,
42406,Infantry fighting vehicles,BMD-4M,Destroyed,Russia,2026-01-14,"Chasiv Yar, Bakhmut raion","48.59475,37.8836",VDV (Russian Airborne Forces),"Cope cage, Additional armour"
43411,Self-propelled artillery,203mm 2S7(M) 'Pion'/'Malka',Destroyed,Russia,2026-01-14,"Polohy, Polohy raion","47.474020,36.237990",,
42252,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-15,"Polohy raion, Zaporizhzhia oblast",,,Mine plow/roller
42253,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-15,"Kramatorsk raion, Donetsk oblast",,,
42254,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-15,"Kramatorsk raion, Donetsk oblast",,,
42255,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-01-15,Donetsk oblast,,,"Shattered, Cope cage"
42256,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-01-15,"Huliaipole, Polohy raion","47.671534,36.242504",,"Turretless, Shattered, Cope cage, Jammer"
42298,Transport,Ural-375D fuel tanker,Destroyed,Russia,2026-01-16,,,,Cope cage
42422,Transport,KamAZ 8x8 with armoured cabin,Destroyed,Russia,2026-01-16,Kursk oblast,,,"Cope cage, Flipped"
43393,Infantry fighting vehicles,BMP-3 688A-sb6-2KP,Destroyed,Russia,2026-01-16,"Zelena Dolyna, Kramatorsk raion","49.115850,37.826230",,"Turretless, Cope cage, Jammer"
42315,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-17,"Chasiv Yar, Bakhmut raion",,,Jammer
42421,Anti-aircraft systems,MT-LB(V) with ZU-23 AA gun,Destroyed,Russia,2026-01-17,"Kupiansk raion, Kharkiv oblast",,,Z
42309,Transport,KamAZ 6x6,Destroyed,Russia,2026-01-18,"Kupiansk raion, Kharkiv oblast",,,"Z, Jammer"
42408,Transport,Ural-4320,Destroyed,Russia,2026-01-18,"Pokrovsk raion, Donetsk oblast",,,"Z, Cope cage, ☐"
42311,Other,'Kuryer' mine-laying UGV,Destroyed,Russia,2026-01-19,"Polohy raion, Zaporizhzhia oblast",,,
42312,Other,'Kuryer' mine-laying UGV,Destroyed,Russia,2026-01-19,"Polohy raion, Zaporizhzhia oblast",,,
42416,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2026-01-19,"Robotyne, Polohy raion",,,Cope cage
45000,"Radars, jammers",Support vehicle (for 1RL131 P-18 'Terek' early warning radar),Destroyed,Russia,2026-01-19,"Viacheslavka, Berdiansk raion","46.823102,36.319224",,"Loitering, KUNG"
42374,Transport,GAZ-3308 'Sadko',Destroyed,Russia,2026-01-20,"Sumy raion, Sumy oblast",,,
42375,Tanks,T-62 Obr. 1967,Destroyed,Russia,2026-01-20,Zaporizhzhia oblast,,,"Cope cage, Jammer"
42376,Transport,ZiL-131,Destroyed,Russia,2026-01-20,Donetsk oblast,,,
42418,Transport,Ural-4320,Damaged,Russia,2026-01-20,Donetsk oblast,,,
42459,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-20,"Pokrovsk, Pokrovsk raion","48.248312,37.190888",,Jammer
42527,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-01-20,"Shevchenko Pershe, Pokrovsk raion","48.373126,37.404029",,Shattered
43382,Tanks,Unknown tank,Destroyed,Russia,2026-01-20,"Ilchenkove, Polohy raion","47.401597,35.789364",,
42456,Transport,Ural-4320,Destroyed,Russia,2026-01-21,"Svatove raion, Luhansk oblast",,,"Z, Cope cage, ◇, Jammer"
46004,Transport,GAZ-3307,Destroyed,Russia,2026-01-21,Zaporizhzhia oblast,,,"Cope cage, Jammer"
42399,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-22,South Ukraine,,,
42681,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-22,"Pokrovsk, Pokrovsk raion","48.244679,37.191650",,Jammer
42409,Other,'Kuryer' mine-laying UGV,Destroyed,Russia,2026-01-23,"Polohy raion, Zaporizhzhia oblast",,,Shattered
42410,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-23,"Kramatorsk raion, Donetsk oblast",,,
42413,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,2026-01-23,"Filiia, Synelnykove raion","48.0890,36.75950",,"Cope cage, Additional armour"
42414,Infantry fighting vehicles,Unknown IFV,Destroyed,Russia,2026-01-23,"Filiia, Synelnykove raion","48.080553,36.771357",,"Turretless, Cope cage, Additional armour"
42603,Transport,GAZ-66,Destroyed,Russia,2026-01-23,"Kupiansk raion, Kharkiv oblast",,27th Separate Guards Motor Rifle Brigade,"Z, Cope cage, ◇"
42415,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-24,"Polohy raion, Zaporizhzhia oblast",,,Jammer
42436,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-24,,,,
42453,Transport,Ural-375D,Destroyed,Russia,2026-01-24,"Dobropillia, Polohy raion","47.79989,36.25464",,"Shattered, Jammer, Improvised"
42491,Tanks,T-62M Obr. 2022,Destroyed,Russia,2026-01-25,"Kupiansk raion, Kharkiv oblast",,68th Motor Rifle Division (ex-25th Brigade),"Cope cage, Jammer"
42572,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-25,"Pokrovsk, Pokrovsk raion","48.250818,37.190725",,Jammer
43380,Transport,ZiL-131,Destroyed,Russia,2026-01-25,"Torske (Lyman hromada), Kramatorsk raion","48.992784,37.993328",,"Cope cage, Additional armour"
42494,Other,'Kuryer' logistics UGV,Damaged,Russia,2026-01-27,"Kupiansk raion, Kharkiv oblast",,,Flipped
42559,Transport,Ural-63706-0122 'Tornado-U',Destroyed,Russia,2026-01-27,"Siverskodonetsk raion, Luhansk oblast",,83rd Self-Propelled Artillery Regiment,"◇, Jammer"
42524,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-01-28,"Kupiansk raion, Kharkiv oblast",,,
42665,Infantry fighting vehicles,BMP-2(K),Destroyed,Russia,2026-01-28,Donetsk oblast,,,"Turretless, Cope cage"
42922,Tanks,Unknown tank,Destroyed,Russia,2026-01-28,,,,"Turretless, Mine plow/roller, Turtle"
42958,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-28,"Pokrovsk, Pokrovsk raion","48.280461,37.174645",,
46219,Tanks,T-90M 'Proryv',Destroyed,Russia,2026-01-28,"Selydove, Pokrovsk raion",,,
41795,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2026-01-29,"Boikivka, Pokrovsk raion","48.3965,37.3032",Pacific Fleet,"Mine plow/roller, Turtle, Hedgehog"
42555,Rocket and missile artillery,107mm Type 75 towed MRL,Destroyed,Russia,2026-01-30,South Ukraine,,,
42580,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-01-30,"Huliaipole, Polohy raion",,,Shattered
42753,Other,'Kuryer' armed UGV,Destroyed,Russia,2026-01-31,"Kramatorsk raion, Donetsk oblast",,,
42754,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-31,"Solntsevka, Belgorod raion","50.276372,36.606377",,Cope cage
42755,Other,'Kuryer' armed UGV,Destroyed,Russia,2026-01-31,"Sereda, Shebekino raion","50.252229,36.607615",,Improvised
42756,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-01-31,Kharkiv oblast,,,Jammer
42942,Tanks,Unknown T-80 Obr. 2022,Destroyed,Russia,2026-01-31,"Filiia, Synelnykove raion","48.08473,36.81019",80th Guards Tank Regiment,"Cope cage, Additional armour"
42943,Tanks,Unknown T-80 Obr. 2022,Destroyed,Russia,2026-01-31,"Filiia, Synelnykove raion","48.08106,36.79594",80th Guards Tank Regiment,Cope cage
42553,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-01,Donetsk oblast,,,
42701,Infantry fighting vehicles,BMP-2M 675-sb3KDZ,Destroyed,Russia,2026-02-01,Donetsk oblast,,,Cope cage
43368,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-02-01,"Chervonyi Lyman, Pokrovsk raion","48.339230,37.253450",,Cope cage
42562,Rocket and missile artillery,220mm BM-1 (for TOS-1A 'Solntsepek'),Destroyed,Russia,2026-02-02,"Murom, Shebekino raion","50.324124,36.687324",,"Cope cage, Additional armour"
42575,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-02-02,,,,
42593,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-02-02,,,,Jammer
42620,Self-propelled artillery,152mm 2S19(M1) 'Msta-S',Destroyed,Russia,2026-02-02,"Ziborovka, Shebekino raion","50.35610,36.68777",,"Cope cage, ◇, ✕, Additional armour"
42678,Infantry fighting vehicles,MT-LBu,Destroyed,Russia,2026-02-02,,,,"Cope cage, Hedgehog"
42747,Infantry mobility vehicles,AMN-590951 'VPK-Ural',Destroyed,Russia,2026-02-02,"Staroukrainka, Polohy raion","47.668491,36.145951",,"Turretless, Cope cage, Additional armour"
42648,Other,'Omich(-2)' multifunctional UGV,Destroyed,Russia,2026-02-03,"Pokrovsk, Pokrovsk raion","48.269182,37.177656",,
42667,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,2026-02-04,"Polohy raion, Zaporizhzhia oblast",,,"Mine plow/roller, Cope cage, Jammer, Improvised"
42682,Transport,KamAZ 4x4,Destroyed,Russia,2026-02-04,"Krynychne (Lastochkyne), Pokrovsk raion","48.155669,37.679273",,"Z, ☐"
42749,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-02-04,"Polohy raion, Zaporizhzhia oblast",,,"Cope cage, Additional armour, Removed turret"
42668,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-05,"Polohy raion, Zaporizhzhia oblast",,,
42671,Transport,KamAZ 8x8,Destroyed,Russia,2026-02-05,"Shamino, Shebekino raion","50.361471,36.731825",,
42880,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-05,"Polohy raion, Zaporizhzhia oblast",,,Jammer
45171,Engineering,TMM-3 bridge layer,Damaged,Russia,2026-02-05,"Chuhuiv raion, Kharkiv oblast",,,"Mine plow/roller, Cope cage, Improvised, Armour kit missing"
42686,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-02-06,"Bakhmut, Bakhmut raion","48.610818,37.984871",,"Shattered, Cope cage, Additional armour"
43124,Infantry mobility vehicles,ASN-233115 'Tigr-M SpN',Destroyed,Russia,2026-02-06,,,,Cope cage
42680,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-02-07,"Novomykhailivka, Berdiansk raion","47.337193,36.049704",,"Shattered, Cope cage"
42894,Self-propelled artillery,120mm 2S9 'Nona-S',Destroyed,Russia,2026-02-08,"Pokrovsk, Pokrovsk raion","48.271601,37.170477",VDV (Russian Airborne Forces),"Cope cage, Jammer, Additional armour"
43008,Tanks,T-80BV,Destroyed,Russia,2026-02-08,Kursk oblast,,,Cope cage
43114,Infantry fighting vehicles,BTR-82AT,Destroyed,Russia,2026-02-08,"Pokrovsk raion, Donetsk oblast",,,Turretless
43197,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-02-08,"Koptieve, Pokrovsk raion","48.384291,37.359898",,
42748,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-02-09,"Serebrianka reserve, Siverskodonetsk raion",,169th Assault Brigade,"Z, ◇, Jammer"
42750,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-02-09,"Petropavlivka, Kupiansk raion","49.715228,37.693181",,"Cope cage, Jammer"
42751,Other,'Kuryer' mine-laying UGV,Destroyed,Russia,2026-02-09,"Chasiv Yar, Bakhmut raion",,,Shattered
42752,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-02-09,"Bakhmut raion, Donetsk oblast",,,
42761,Rocket and missile artillery,220mm 9P140-1 combat vehicle (for 9K57-1 'Uragan-1'),Destroyed,Russia,2026-02-09,"Volodymyrivka, Vasylivka raion","47.393502,35.447459",,"Cope cage, Loitering"
42795,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-09,Donetsk oblast,,255th Guards Motor Rifle Regiment,
43119,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-02-09,"Novoekonomichne, Pokrovsk raion","48.335484,37.329694",,"Z, Cope cage, Jammer"
42760,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-10,Donetsk oblast,,,Jammer
42807,"Radars, jammers",Antenna vehicle based on KamAZ 6x6 (for 35N6 'Kasta' surveillance radar),Destroyed,Russia,2026-02-10,"Manuilivka, Berdiansk raion","46.90158,36.13260",,Loitering
43228,Transport,GAZ-66,Destroyed,Russia,2026-02-10,"Svatove raion, Luhansk oblast",,,Jammer
42787,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-02-11,"Synelnykove raion, Dnipropetrovsk oblast",,,
42806,Tanks,T-62*,Destroyed,Russia,2026-02-11,East Ukraine,,,"Mine plow/roller, Cope cage, Additional armour, Removed turret"
42823,Transport,KamAZ 6x6,Destroyed,Russia,2026-02-11,,,,Cope cage
42994,Self-propelled artillery,122mm 2S1 'Gvozdika',Destroyed,Russia,2026-02-11,"Myrnohrad, Pokrovsk raion","48.304588,37.270293",,
43092,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-02-11,"Torske (Lyman hromada), Kramatorsk raion","48.97809,38.00575",164th Motor Rifle Brigade,"Z, Cope cage, ◇"
42809,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-12,Donetsk oblast,,,Jammer
42863,Other,'Kuryer' logistics UGV,Destroyed,Russia,2026-02-12,South Ukraine,,,
42917,Vessels,Project 02510 BK-16 high-speed assault boat,Destroyed,Russia,2026-02-12,"Novoozernoe, Yevpatoriia raion","45.399708,33.132436",,"Shattered, Loitering"
42925,Engineering,BTS-4V armoured recovery vehicle,Destroyed,Russia,2026-02-13,"Kalynivske (Velykomykhailivka hromada), Synelnykove raion","47.839855,36.431512",,"V, Cope cage, ☐, Jammer"
43195,Transport,KamAZ 6x6,Destroyed,Russia,2026-02-13,,,,Cope cage
45752,Tanks,Unknown T-72 Obr. 2022,Destroyed,Russia,2026-02-13,"Torske (Lyman hromada), Kramatorsk raion","48.981100,37.982580",,
42878,Tanks,T-72B3 Obr. 2022,Destroyed,Russia,2026-02-14,"Yampil, Kramatorsk raion","48.939834,37.955588",25th Combined Arms Army,"Mine plow/roller, Cope cage, Additional armour"
45756,Tanks,Unknown T-80 Obr. 2022,Destroyed,Russia,2026-02-14,"Serebrianka reserve, Siverskodonetsk raion",,,Cope cage
42881,Rocket and missile artillery,122mm 2B17 BM-21-1 (for 9K51 'Grad'),Destroyed,Russia,2026-02-15,"Zatyshshia, Polohy raion","47.674575,36.359029",,"Shattered, Cope cage"
43113,Self-propelled artillery,152mm 2S5 'Giatsint-S',Destroyed,Russia,2026-02-15,Donetsk oblast,,,
44991,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2026-02-15,Belgorod oblast,,,"Cope cage, ◇, ✕, Additional armour, Hedgehog"
42918,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-16,"Pokrovsk raion, Donetsk oblast",,,Flipped
42971,Transport,UAZ-452,Destroyed,Russia,2026-02-17,"Rostov-on-Don, Rostov oblast","47.2456650,39.699806",Southern Military District,Cope cage
43071,Tanks,T-62*,Destroyed,Russia,2026-02-17,"Novovasylivka, Pokrovsk raion","48.186386,37.048030",,Cope cage
42950,Transport,ZiL-131,Destroyed,Russia,2026-02-18,"Dobropillia, Polohy raion","47.78577,36.197019",,
42999,Self-propelled artillery,152mm 2S3(M) 'Akatsiya',Destroyed,Russia,2026-02-18,"Rivnopillia, Polohy raion",,,
44066,Tanks,T-72B3 Obr. 2025,Abandoned,Russia,2026-02-18,"Shandryholove, Kramatorsk raion","49.116871,37.762552",488th Motor Rifle Regiment,"Cope cage, Damaged, Jammer, Hedgehog"
44067,Infantry fighting vehicles,BMP-1AM 675-sb3KDZ,Abandoned,Russia,2026-02-18,"Shandryholove, Kramatorsk raion","49.116664,37.762344",488th Motor Rifle Regiment,"Z, Cope cage, Damaged, ◇, Jammer, Additional armour, Hedgehog"
42975,Transport,Ural-4320,Destroyed,Russia,2026-02-19,Donetsk oblast,,,
42976,Transport,ZiL-131,Destroyed,Russia,2026-02-19,Donetsk oblast,,,
42988,Transport,ZiL-131,Destroyed,Russia,2026-02-19,Donetsk oblast,,,Cope cage
43554,Infantry fighting vehicles,BMP-2 675-sb3KDZ,Destroyed,Russia,2026-02-19,"Zelena Dolyna, Kramatorsk raion","49.12004,37.77210",488th Motor Rifle Regiment,"Cope cage, Hedgehog"
42972,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Damaged,Russia,2026-02-20,Zaporizhzhia oblast,,,Loitering
42973,Drones,ZALA Z-16 (421-16Е) reconnaissance UAV,Captured,Russia,2026-02-20,"Kramatorsk raion, Donetsk oblast",,,Loitering
42974,Transport,Ural-4320,Destroyed,Russia,2026-02-20,"Maksimovka, Shebekino raion","50.526295,37.363051",,"◇, ✕"
43069,Rocket and missile artillery,122mm 9P138 (for 9K55 'Grad-1'),Destroyed,Russia,2026-02-20,"Dibrova, Siverskodonetsk raion","49.023838,38.058388",36th Motor Rifle Regiment,Cope cage
42977,Rocket and missile artillery,300mm 9A52 BM-30 (for 9K58 'Smerch'),Destroyed,Russia,2026-02-21,"Astrakhanka, Melitopol raion","46.968065,35.646953",,Loitering
43000,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,2026-02-21,"Polohy raion, Zaporizhzhia oblast",,,"Cope cage, Hedgehog"
43002,Tanks,T-80BVM Obr. 2022,Destroyed,Russia,2026-02-21,"Stupochky, Kramatorsk raion","48.53010,37.84178",,"Cope cage, Hedgehog"
43004,Infantry fighting vehicles,MT-LBu,Destroyed,Russia,2026-02-21,,,,Cope cage
43070,Infantry fighting vehicles,MT-LB(V),Destroyed,Russia,2026-02-21,"Rodynske, Pokrovsk raion","48.361655,37.243093",,"Cope cage, Expanded cabin, Additional armour"
43365,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,Russia,2026-02-21,"Chervonopopivka, Siverskodonetsk raion","49.140682,38.091049",,Cope cage
43540,Transport,GAZ-66,Destroyed,Russia,2026-02-21,East Ukraine,,,"Cope cage, Flipped"
45741,Tanks,T-62M Obr. 2022,Destroyed,Russia,2026-02-21,"Myrne (Hrodivka hromada), Pokrovsk raion","48.348910,37.366510",,Cope cage
42993,Anti-aircraft systems,9A331M TLAR (for 9K332 'Tor-M2'),Destroyed,Russia,2026-02-22,"Shevchenko (Mykilske hromada), Mariupol raion","47.217032,37.446055",,Loitering
43068,Anti-aircraft systems,9A33BM TELAR (for 9K33M3 'Osa-AKM'),Damaged,Russia,2026-02-22,,,,
43087,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-22,Kursk oblast,,,"Z, ☐, Jammer"
43088,Transport,'Ulan' all-terrain vehicle,Destroyed,Russia,2026-02-22,Kursk oblast,,,"Z, ☐, Jammer"
45441,Transport,'Ulan-2' all-terrain vehicle,Destroyed,Russia,2026-02-22,"Polohy raion, Zaporizhzhia oblast",,,Jammer
45757,Infantry fighting vehicles,BMP-1 or -2,Destroyed,Russia,2026-02-22,"Novotoretske (Shakhove hromada), Pokrovsk raion","48.401528,37.337056",,"Cope cage, Additional armour, Hedgehog"
43321,Transport,Ural-4320,Destroyed,Russia,2026-02-23,East Ukraine,,Eastern Military District,Z
43531,Tanks,T-80BV,Damaged,Russia,2026-02-23,,,,"V, Mine plow/roller"
43066,Anti-aircraft systems,9A310M1-2 TELAR (for 9K37M1-2 'Buk-M1-2'),Damaged,Russia,2026-02-24,"Svobodne, Donetsk raion",,,"Loitering, Additional armour"
43067,Rocket and missile artillery,220mm 9P140 BM-27 (for 9K57 'Uragan'),Destroyed,Russia,2026-02-24,Zaporizhzhia oblast,,,"Cope cage, Loitering"
43094,Infantry fighting vehicles,1V125/145 PRP-4(M) 'Nard'/'Deyteriy' artillery reconnaissance vehicle,Destroyed,Russia,2026-02-25,,,,Turretless
43096,"Radars, jammers",92N6A engagement radar (for 40R6 S-400 'Triumf'),Destroyed,Russia,2026-02-25,"Sofiivka, Simferopol raion","45.081578,33.964789",,Loitering
45904,Infantry fighting vehicles,BTR-82A(M),Destroyed,Russia,2026-02-25,"Nova Poltavka, Kramatorsk raion","48.356484,37.459176",Pacific Fleet,Flipped
